id,ordered_variant_id,parent_order_external_id,refund_external_id,refund_date_created,refund_amount,refund_reason,refunded_by,refunded_payment,order_status,order_total_amount,order_currency,order_created_at,order_updated_at,customer_email,customer_phone_number,shipping_first_name,shipping_last_name,shipping_address_1,shipping_address_2,shipping_city,shipping_state,shipping_postcode,shipping_country_code,product_external_id,product_title,product_description,variant_external_id,variant_title,variant_sku,variant_price,variant_attributes,variant_image_id,variant_image_src,returned_line_item_external_id,returned_quantity,returned_unit_price,returned_subtotal,returned_subtotal_tax,returned_total,returned_total_tax,returned_currency,tax_class,taxes,profile_id,group_order_id,created_at,updated_at,category_id,category
18e2dc28-291d-4e4c-b4d3-912533d7f72c,703abb75-e612-4ae3-85ae-40023dd355c7,B_O343,B_R499,2026-05-14T19:27:12+00:00,36.54,Changed mind,system,True,completed,354.51,EUR,2026-04-27T19:17:55+00:00,2026-04-27T09:57:45+00:00,ekaiser@example.net,,Anabela,Zbinden,Haasstrasse 33,,Spiez,,9427,SW,B_20,Product B-20,electronics product,B_V29,Product B-20 - Silver - 1TB,B-P20-CSi-S1T,12.18,"{""color"": ""Silver"", ""size"": ""1TB""}",,,B_L427,3,12.18,36.54,7.308,36.54,7.308,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000343,2025-10-22T15:45:27.932636+00:00,2025-10-22T15:45:27.932636+00:00,,electronics
e1d0507b-17a3-4c17-91d5-256653b9d53a,67b012a5-e60c-4422-be41-61d1bb3df55a,B_O455,B_R500,2025-05-18T03:40:11+00:00,317.49,Changed mind,system,True,refunded,529.47,EUR,2025-05-04T15:56:36+00:00,2025-05-04T18:25:25+00:00,ybraun@example.com,,Cyril,Schürch,Kaiserstrasse 18,,Kriens,,4800,SW,B_12,Product B-12,electronics product,B_V18,Product B-12 - White - 1TB,B-P12-CWh-S1T,105.83,"{""color"": ""White"", ""size"": ""1TB""}",,,B_L567,3,105.83,317.49,63.498000000000005,317.49,63.498000000000005,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000455,2025-10-22T15:45:27.932636+00:00,2025-10-22T15:45:27.932636+00:00,,electronics
aff8ab8b-c480-4315-9453-129b70428fbc,221a9797-b2b5-4c75-b694-d55f3fb3dae7,B_O455,B_R501,2025-05-20T03:05:56+00:00,211.98,Wrong size,system,True,refunded,529.47,EUR,2025-05-04T18:56:05+00:00,2025-05-04T10:10:39+00:00,ybraun@example.com,,Cyril,Schürch,Kaiserstrasse 18,,Kriens,,4800,SW,B_19,Product B-19,electronics product,B_V28,Product B-19 - White - 1TB,B-P19-CWh-S1T,105.99,"{""color"": ""White"", ""size"": ""1TB""}",,,B_L568,2,105.99,211.98,42.396,211.98,42.396,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000455,2025-10-22T15:45:27.932636+00:00,2025-10-22T15:45:27.932636+00:00,,electronics
c640d331-2efc-45ad-ad6d-41ee56f2fff6,38693806-24cc-44a1-babd-9d25a4a3842b,B_O456,B_R502,2025-09-30T23:40:38+00:00,534.48,Changed mind,system,True,completed,534.48,EUR,2025-09-17T10:04:34+00:00,2025-09-17T04:50:00+00:00,ybraun@example.com,,Cyril,Schürch,Kaiserstrasse 18,,Kriens,,4800,SW,B_7,Product B-7,electronics product,B_V11,Product B-7 - White - 512GB,B-P7-CWh-S51,178.16,"{""color"": ""White"", ""size"": ""512GB""}",,,B_L569,3,178.16,534.48,106.89600000000002,534.48,106.89600000000002,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000456,2025-10-22T15:45:27.933636+00:00,2025-10-22T15:45:27.933636+00:00,,electronics
047f8ffe-5212-457c-8569-c92aecbc8ee0,bf5db243-6511-441f-be0d-17a0afc1d672,B_O84,B_R503,2025-03-06T05:09:49+00:00,193.1,Changed mind,system,True,completed,193.1,EUR,2025-02-21T23:32:49+00:00,2025-02-21T22:58:03+00:00,heintzehans-walter@example.net,,Luitgard,Fiebig MBA.,Mohammad-Täsche-Gasse 8/8,,Wurzen,,10392,GE,B_35,Product B-35,electronics product,B_V50,Product B-35 - Black - 1TB,B-P35-CBl-S1T,96.55,"{""color"": ""Black"", ""size"": ""1TB""}",,,B_L101,2,96.55,193.1,38.620000000000005,193.1,38.620000000000005,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000084,2025-10-22T15:45:27.933636+00:00,2025-10-22T15:45:27.933636+00:00,,electronics
c596ef06-06f4-4105-895a-3cb3b56e2cf4,7ce09129-3764-494a-a845-2143b2742db1,B_O85,B_R504,2025-02-17T11:36:11+00:00,88.91,Changed mind,system,True,completed,172.22,EUR,2025-02-07T14:55:03+00:00,2025-02-07T02:39:56+00:00,heintzehans-walter@example.net,,Luitgard,Fiebig MBA.,Mohammad-Täsche-Gasse 8/8,,Wurzen,,10392,GE,B_15,Product B-15,electronics product,B_V22,Product B-15 - Silver - 256GB,B-P15-CSi-S25,88.91,"{""color"": ""Silver"", ""size"": ""256GB""}",,,B_L102,1,88.91,88.91,17.782,88.91,17.782,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000085,2025-10-22T15:45:27.933636+00:00,2025-10-22T15:45:27.933636+00:00,,electronics
73e2666c-a5c6-4868-bd32-c796eff04562,b3c8bcfc-a3e4-4463-8d67-2c9f6bd57f5e,B_O85,B_R505,2025-02-21T23:17:54+00:00,83.31,Changed mind,system,True,completed,172.22,EUR,2025-02-07T22:44:16+00:00,2025-02-07T04:01:52+00:00,heintzehans-walter@example.net,,Luitgard,Fiebig MBA.,Mohammad-Täsche-Gasse 8/8,,Wurzen,,10392,GE,B_10,Product B-10,electronics product,B_V15,Product B-10 - Silver - 512GB,B-P10-CSi-S51,83.31,"{""color"": ""Silver"", ""size"": ""512GB""}",,,B_L103,1,83.31,83.31,16.662000000000003,83.31,16.662000000000003,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000085,2025-10-22T15:45:27.933636+00:00,2025-10-22T15:45:27.933636+00:00,,electronics
0bfb4743-992b-4b21-9e39-f91ec51b74fd,bf5db243-6511-441f-be0d-17a0afc1d672,B_O84,B_R506,2025-03-08T23:01:07+00:00,193.1,Returns everything,system,True,completed,193.1,EUR,2025-02-21T13:42:36+00:00,2025-02-21T22:28:51+00:00,heintzehans-walter@example.net,,Luitgard,Fiebig MBA.,Mohammad-Täsche-Gasse 8/8,,Wurzen,,10392,GE,B_35,Product B-35,electronics product,B_V50,Product B-35 - Black - 1TB,B-P35-CBl-S1T,96.55,"{""color"": ""Black"", ""size"": ""1TB""}",,,B_L101,2,96.55,193.1,38.620000000000005,193.1,38.620000000000005,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000084,2025-10-22T15:45:27.933636+00:00,2025-10-22T15:45:27.933636+00:00,,electronics
452dea0b-9317-49e3-a6f0-f777cb397821,7ce09129-3764-494a-a845-2143b2742db1,B_O85,B_R507,2025-02-13T08:40:20+00:00,88.91,Returns everything,system,True,completed,172.22,EUR,2025-02-07T04:35:52+00:00,2025-02-07T06:25:12+00:00,heintzehans-walter@example.net,,Luitgard,Fiebig MBA.,Mohammad-Täsche-Gasse 8/8,,Wurzen,,10392,GE,B_15,Product B-15,electronics product,B_V22,Product B-15 - Silver - 256GB,B-P15-CSi-S25,88.91,"{""color"": ""Silver"", ""size"": ""256GB""}",,,B_L102,1,88.91,88.91,17.782,88.91,17.782,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000085,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
6f718625-a05c-4c61-bff8-fb5aa0389511,b3c8bcfc-a3e4-4463-8d67-2c9f6bd57f5e,B_O85,B_R508,2025-02-13T07:34:22+00:00,83.31,Returns everything,system,True,completed,172.22,EUR,2025-02-07T12:14:49+00:00,2025-02-07T01:57:25+00:00,heintzehans-walter@example.net,,Luitgard,Fiebig MBA.,Mohammad-Täsche-Gasse 8/8,,Wurzen,,10392,GE,B_10,Product B-10,electronics product,B_V15,Product B-10 - Silver - 512GB,B-P10-CSi-S51,83.31,"{""color"": ""Silver"", ""size"": ""512GB""}",,,B_L103,1,83.31,83.31,16.662000000000003,83.31,16.662000000000003,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000085,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
955a287e-f628-4f70-80f0-151ea36e9a05,03830218-e1eb-48c8-bd46-fcd7c684eebd,B_O269,B_R509,2024-10-07T20:52:02+00:00,139.749412,Returns everything,system,True,completed,217.23,EUR,2024-10-01T14:04:41+00:00,2024-10-01T00:03:43+00:00,pfeifferruben@example.org,,Mert,Pfeffer,Kirschnerring 4/0,,Saalfelden am Steinernen Meer,,2793,AU,B_9,Product B-9,electronics product,B_V13,Product B-9 - Silver - 128GB,B-P9-CSi-S12,98.18,"{""color"": ""Silver"", ""size"": ""128GB""}",,,B_L337,2,98.18,139.749412,27.949882400000003,139.749412,27.949882400000003,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000269,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
bc22335f-40ee-460d-96d6-0bbbcd0c4e7a,7eb8be23-ad72-46c5-b622-b1899ae6f534,B_O270,B_R510,2026-03-10T19:24:24+00:00,263.987925,Returns everything,system,True,completed,263.99,EUR,2026-02-27T09:15:49+00:00,2026-02-27T05:44:16+00:00,pfeifferruben@example.org,,Mert,Pfeffer,Kirschnerring 4/0,,Saalfelden am Steinernen Meer,,2793,AU,B_22,Product B-22,electronics product,B_V32,Product B-22 - Black - 256GB,B-P22-CBl-S25,127.07,"{""color"": ""Black"", ""size"": ""256GB""}",,,B_L339,3,127.07,263.987925,52.797585000000005,263.987925,52.797585000000005,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000270,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
928a0822-b393-4b70-be4a-501269b3e1e4,ee5e224f-ffa4-465a-86b7-c41cfa2a29e3,B_O271,B_R511,2026-05-15T16:02:11+00:00,9.54594,Returns everything,system,True,completed,9.55,EUR,2026-05-05T13:43:07+00:00,2026-05-05T03:10:30+00:00,pfeifferruben@example.org,,Mert,Pfeffer,Kirschnerring 4/0,,Saalfelden am Steinernen Meer,,2793,AU,B_20,Product B-20,electronics product,B_V30,Product B-20 - Black - 128GB,B-P20-CBl-S12,11.72,"{""color"": ""Black"", ""size"": ""128GB""}",,,B_L340,1,11.72,9.54594,1.909188,9.54594,1.909188,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000271,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
72811bf3-f036-4544-a9b8-50763da76e58,657dbadc-7b75-41a9-b6cf-10364c5518f1,B_O272,B_R512,2025-07-25T01:10:04+00:00,96.145041,Returns everything,system,True,cancelled,96.15,EUR,2025-07-10T22:18:47+00:00,2025-07-10T03:40:05+00:00,pfeifferruben@example.org,,Mert,Pfeffer,Kirschnerring 4/0,,Saalfelden am Steinernen Meer,,2793,AU,B_27,Product B-27,electronics product,B_V38,Product B-27 - Black - 128GB,B-P27-CBl-S12,42.23,"{""color"": ""Black"", ""size"": ""128GB""}",,,B_L341,3,42.23,96.145041,19.229008200000003,96.145041,19.229008200000003,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000272,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
be187114-91a0-485f-8646-c3cfea0ccf20,64853c45-0776-47e2-818f-c17daf811df3,B_O273,B_R513,2025-08-14T19:46:37+00:00,60.233768000000005,Returns everything,system,True,completed,76.4,EUR,2025-08-03T01:48:42+00:00,2025-08-03T18:24:30+00:00,pfeifferruben@example.org,,Mert,Pfeffer,Kirschnerring 4/0,,Saalfelden am Steinernen Meer,,2793,AU,B_31,Product B-31,electronics product,B_V43,Product B-31 - White - 512GB,B-P31-CWh-S51,41.02,"{""color"": ""White"", ""size"": ""512GB""}",,,B_L342,2,41.02,60.233768000000005,12.046753600000002,60.233768000000005,12.046753600000002,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000273,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
4d999ed9-a634-4d49-9596-bb4c54fa205e,65e1b754-6b44-4e33-9408-c45e0b0e9af8,B_O273,B_R514,2025-08-08T08:07:43+00:00,16.167731999999997,Returns everything,system,True,completed,76.4,EUR,2025-08-03T10:51:19+00:00,2025-08-03T23:50:48+00:00,pfeifferruben@example.org,,Mert,Pfeffer,Kirschnerring 4/0,,Saalfelden am Steinernen Meer,,2793,AU,B_20,Product B-20,electronics product,B_V29,Product B-20 - Silver - 1TB,B-P20-CSi-S1T,12.18,"{""color"": ""Silver"", ""size"": ""1TB""}",,,B_L343,2,12.18,16.167731999999997,3.2335464,16.167731999999997,3.2335464,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-b00000000273,2025-10-22T15:45:27.934157+00:00,2025-10-22T15:45:27.934157+00:00,,electronics
0bd9e11b-659c-4a99-9fbe-a789ab598f22,0a33d13e-1a65-42e6-b245-ae005d3bbce8,C_O3,C_R1,2026-12-18T02:02:57+00:00,60.1,Defective product,system,True,completed,60.1,EUR,2026-12-10T07:57:22+00:00,2026-12-10T15:54:56+00:00,hannibruder@example.com,,Vittorio,Wieloch,Mijo-Stiebitz-Platz 54,,Osterburg,,6762,GE,C_12,Product C-12,beauty product,C_V40,Product C-12 - Rosewood - Liquid,C-P12-CRo-SLi,35.17,"{""color"": ""Rosewood"", ""size"": ""Liquid""}",,,C_L4,2,35.17,60.1,12.020000000000001,60.1,12.020000000000001,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000003,2025-10-22T15:45:27.942189+00:00,2025-10-22T15:45:27.942189+00:00,,beauty
59e9b988-9649-4ba6-93f4-1c370e855916,e7e5eb45-0d9b-4e40-b57f-9521870616a4,C_O4,C_R2,2027-01-02T07:12:10+00:00,34.51,Item not as described,system,True,completed,34.51,EUR,2026-12-23T07:29:16+00:00,2026-12-23T05:33:35+00:00,hannibruder@example.com,,Vittorio,Wieloch,Mijo-Stiebitz-Platz 54,,Osterburg,,6762,GE,C_12,Product C-12,beauty product,C_V43,Product C-12 - Beige - Liquid,C-P12-CBe-SLi,37.37,"{""color"": ""Beige"", ""size"": ""Liquid""}",,,C_L5,1,37.37,34.51,6.902,34.51,6.902,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000004,2025-10-22T15:45:27.942189+00:00,2025-10-22T15:45:27.942189+00:00,,beauty
d006eed2-2565-4650-b71d-41cc3c8e0e3e,d0ad6fea-8147-4675-a41f-517647b43d09,C_O5,C_R3,2025-11-29T11:50:04+00:00,32.84,Ordered by mistake,system,True,completed,104.4,EUR,2025-11-22T21:22:13+00:00,2025-11-22T05:02:57+00:00,waltermelina@example.net,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_9,Product C-9,beauty product,C_V31,Product C-9 - Caramel - Powder,C-P9-CCa-SPo,38.31,"{""color"": ""Caramel"", ""size"": ""Powder""}",,,C_L7,1,38.31,32.84,6.568000000000001,32.84,6.568000000000001,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000005,2025-10-22T15:45:27.942189+00:00,2025-10-22T15:45:27.942189+00:00,,beauty
a314f686-5eaa-41d2-b814-7c6d5dad6590,4fe98cb4-5ede-42e2-a3d9-fd4eb6fd8262,C_O8,C_R4,2025-12-16T19:41:57+00:00,161.21,Wrong size,system,True,completed,483.63,EUR,2025-12-08T05:00:53+00:00,2025-12-08T05:39:28+00:00,waltermelina@example.net,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_26,Product C-26,beauty product,C_V94,Product C-26 - Mocha - Cream,C-P26-CMo-SCr,184.64,"{""color"": ""Mocha"", ""size"": ""Cream""}",,,C_L11,1,184.64,161.21,32.242000000000004,161.21,32.242000000000004,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000008,2025-10-22T15:45:27.942189+00:00,2025-10-22T15:45:27.942189+00:00,,beauty
88af2d26-b36f-4699-b51a-a6f84cd517fe,623d9c3b-80a5-4712-8d52-20fdadb44be6,C_O9,C_R5,2024-09-24T03:38:37+00:00,65.61,Defective product,system,True,completed,98.41,EUR,2024-09-22T09:47:19+00:00,2024-09-22T21:23:53+00:00,romy26@example.com,,Ayten,Adolph,Sigrid-Neuschäfer-Gasse 843,,Malchin,,31882,GE,C_9,Product C-9,beauty product,C_V31,Product C-9 - Caramel - Powder,C-P9-CCa-SPo,38.31,"{""color"": ""Caramel"", ""size"": ""Powder""}",,,C_L12,2,38.31,65.61,13.122,65.61,13.122,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000009,2025-10-22T15:45:27.942189+00:00,2025-10-22T15:45:27.942189+00:00,,beauty
214aa133-3b95-4ff4-a569-653673ba7766,e81e3e45-45f7-442a-89f8-68b91d598273,C_O10,C_R6,2024-02-13T06:42:14+00:00,16.64,Changed mind,system,True,refunded,304.88,EUR,2024-02-12T16:59:45+00:00,2024-02-12T18:46:48+00:00,romy26@example.com,,Ayten,Adolph,Sigrid-Neuschäfer-Gasse 843,,Malchin,,31882,GE,C_13,Product C-13,beauty product,C_V45,Product C-13 - Caramel - Liquid,C-P13-CCa-SLi,10.79,"{""color"": ""Caramel"", ""size"": ""Liquid""}",,,C_L13,2,10.79,16.64,3.3280000000000003,16.64,3.3280000000000003,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000010,2025-10-22T15:45:27.943190+00:00,2025-10-22T15:45:27.943190+00:00,,beauty
fe4557fd-c531-4491-8cff-466acd11cda2,9f7066fd-bf65-4c29-879b-32de2366a059,C_O10,C_R7,2024-02-15T12:13:54+00:00,128.08,Ordered by mistake,system,True,refunded,304.88,EUR,2024-02-12T14:42:10+00:00,2024-02-12T07:15:04+00:00,romy26@example.com,,Ayten,Adolph,Sigrid-Neuschäfer-Gasse 843,,Malchin,,31882,GE,C_1,Product C-1,beauty product,C_V1,Product C-1 - Ivory - Liquid,C-P1-CIv-SLi,84.61,"{""color"": ""Ivory"", ""size"": ""Liquid""}",,,C_L14,2,84.61,128.08,25.616000000000003,128.08,25.616000000000003,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000010,2025-10-22T15:45:27.943190+00:00,2025-10-22T15:45:27.943190+00:00,,beauty
ace31794-7e12-4d21-af24-d031f3176519,cbc5ab2c-e4d6-43d5-98db-7dc22c18aac2,C_O12,C_R8,2026-01-05T13:31:14+00:00,128.55,Item not as described,system,True,completed,631.4,EUR,2026-01-04T10:36:51+00:00,2026-01-04T05:25:48+00:00,abel28@example.com,,Luzius,Hoffmann,Tannerstrasse 4,,Richterswil,,3256,SW,C_20,Product C-20,beauty product,C_V75,Product C-20 - Beige - Stick,C-P20-CBe-SSt,166.54,"{""color"": ""Beige"", ""size"": ""Stick""}",,,C_L19,1,166.54,128.55,25.710000000000004,128.55,25.710000000000004,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000012,2025-10-22T15:45:27.943190+00:00,2025-10-22T15:45:27.943190+00:00,,beauty
545bd2a6-ab05-46e4-aea1-a92d695d29bd,8a58e7c1-70cb-414d-b314-a0567d645eff,C_O16,C_R9,2027-07-13T06:16:10+00:00,64.78,Ordered by mistake,system,True,completed,64.78,EUR,2027-06-30T04:30:21+00:00,2027-06-30T23:08:02+00:00,maelherzog@example.org,,Angelina,Fankhauser,Schnyderstrasse 31,,La Chaux-de-Fonds,,7371,SW,C_19,Product C-19,beauty product,C_V72,Product C-19 - Caramel - Stick,C-P19-CCa-SSt,32.62,"{""color"": ""Caramel"", ""size"": ""Stick""}",,,C_L26,3,32.62,64.78,12.956000000000001,64.78,12.956000000000001,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000016,2025-10-22T15:45:27.943190+00:00,2025-10-22T15:45:27.943190+00:00,,beauty
819d6aeb-3f27-4c71-9dbb-d19eebcaa707,a4c8f02f-7b67-42ba-9866-48089f2ed196,C_O17,C_R10,2026-01-23T20:51:07+00:00,63.62,Defective product,system,True,completed,190.85,EUR,2026-01-07T20:05:47+00:00,2026-01-07T08:42:01+00:00,maelherzog@example.org,,Angelina,Fankhauser,Schnyderstrasse 31,,La Chaux-de-Fonds,,7371,SW,C_1,Product C-1,beauty product,C_V1,Product C-1 - Ivory - Liquid,C-P1-CIv-SLi,84.61,"{""color"": ""Ivory"", ""size"": ""Liquid""}",,,C_L27,1,84.61,63.62,12.724,63.62,12.724,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000017,2025-10-22T15:45:27.943190+00:00,2025-10-22T15:45:27.943190+00:00,,beauty
e89ec138-0868-4ec3-b818-abb069dc7470,b5b8d11f-a547-4b3f-b505-ff8a7d1e282a,C_O19,C_R11,2026-05-06T08:51:52+00:00,62.67,Ordered by mistake,system,True,completed,62.67,EUR,2026-04-16T01:25:40+00:00,2026-04-16T19:53:21+00:00,maelherzog@example.org,,Angelina,Fankhauser,Schnyderstrasse 31,,La Chaux-de-Fonds,,7371,SW,C_1,Product C-1,beauty product,C_V2,Product C-1 - Mocha - Powder,C-P1-CMo-SPo,90.44,"{""color"": ""Mocha"", ""size"": ""Powder""}",,,C_L30,1,90.44,62.67,12.534,62.67,12.534,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000019,2025-10-22T15:45:27.943709+00:00,2025-10-22T15:45:27.943709+00:00,,beauty
bfe6e63d-90df-45a6-b749-dbac28afad4f,feabe5ca-028d-4c07-9249-c6696b0a88b7,C_O22,C_R12,2026-10-26T15:57:49+00:00,176.15,Item not as described,system,True,completed,176.15,EUR,2026-10-24T12:57:09+00:00,2026-10-24T16:50:11+00:00,jasmine63@example.com,,Florian,Kloiber,Margreiterring 624,,Fürstenfeld,,1005,AU,C_15,Product C-15,beauty product,C_V57,Product C-15 - Caramel - Stick,C-P15-CCa-SSt,124.19,"{""color"": ""Caramel"", ""size"": ""Stick""}",,,C_L33,2,124.19,176.15,35.230000000000004,176.15,35.230000000000004,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000022,2025-10-22T15:45:27.943709+00:00,2025-10-22T15:45:27.943709+00:00,,beauty
249addb5-7b52-4237-8298-8d79c36507eb,56de386a-4d90-4ae6-a4fe-f980c3d4a35a,C_O23,C_R13,2026-05-07T05:06:00+00:00,293.25,Item not as described,system,True,completed,293.25,EUR,2026-05-04T20:31:46+00:00,2026-05-04T08:43:08+00:00,bosshardtabea@example.org,,Mathieu,Isler-Hofmann,Stalderstrasse 79,,Montreux,,6598,SW,C_2,Product C-2,beauty product,C_V7,Product C-2 - Beige - Powder,C-P2-CBe-SPo,199.11,"{""color"": ""Beige"", ""size"": ""Powder""}",,,C_L34,2,199.11,293.25,58.650000000000006,293.25,58.650000000000006,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000023,2025-10-22T15:45:27.943709+00:00,2025-10-22T15:45:27.943709+00:00,,beauty
4b15c6a5-ea03-45c6-8f0b-aa6461236892,e1a0e08b-2ce4-414b-afa0-cf9165c5b9db,C_O31,C_R14,2026-08-22T14:35:49+00:00,108.19,Wrong size,system,True,completed,108.19,EUR,2026-08-15T16:07:24+00:00,2026-08-15T22:11:13+00:00,janniszbinden@example.org,,Marie-Laure,Herzog,Blaserstrasse 56,,Horgen,,9105,SW,C_6,Product C-6,beauty product,C_V24,Product C-6 - Beige - Stick,C-P6-CBe-SSt,60.34,"{""color"": ""Beige"", ""size"": ""Stick""}",,,C_L44,2,60.34,108.19,21.638,108.19,21.638,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000031,2025-10-22T15:45:27.943709+00:00,2025-10-22T15:45:27.943709+00:00,,beauty
993adb1e-765b-425f-bf53-adfa16f9da99,0b084740-2a81-4dbe-af5c-ebcd32de8504,C_O33,C_R15,2025-03-28T13:22:46+00:00,24.4,Item not as described,system,True,cancelled,24.4,EUR,2025-03-21T11:23:59+00:00,2025-03-21T05:28:28+00:00,janniszbinden@example.org,,Marie-Laure,Herzog,Blaserstrasse 56,,Horgen,,9105,SW,C_13,Product C-13,beauty product,C_V49,Product C-13 - Rosewood - Powder,C-P13-CRo-SPo,12.95,"{""color"": ""Rosewood"", ""size"": ""Powder""}",,,C_L46,2,12.95,24.4,4.88,24.4,4.88,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000033,2025-10-22T15:45:27.943709+00:00,2025-10-22T15:45:27.943709+00:00,,beauty
96086a99-f1b7-4e85-889e-2d3cede1c96c,34b4ffe6-6cf3-4528-8c23-1602f6f4b2e0,C_O34,C_R16,2026-03-16T23:09:03+00:00,377.73,Ordered by mistake,system,True,completed,566.59,EUR,2026-03-09T15:09:52+00:00,2026-03-09T21:34:43+00:00,janniszbinden@example.org,,Marie-Laure,Herzog,Blaserstrasse 56,,Horgen,,9105,SW,C_21,Product C-21,beauty product,C_V81,Product C-21 - Caramel - Liquid,C-P21-CCa-SLi,208.92,"{""color"": ""Caramel"", ""size"": ""Liquid""}",,,C_L47,2,208.92,377.73,75.546,377.73,75.546,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000034,2025-10-22T15:45:27.944227+00:00,2025-10-22T15:45:27.944227+00:00,,beauty
984bb934-b9ff-45e3-bc44-8556a04b7037,ad690d24-ba25-4a05-8386-2325f4eba646,C_O40,C_R17,2026-07-03T20:13:05+00:00,112.68,Changed mind,system,True,completed,112.68,EUR,2026-06-30T06:51:09+00:00,2026-06-30T17:38:05+00:00,gotthold26@example.net,,Friedbert,Bärer,Ivonne-Weitzel-Gasse 76,,Berlin,,16376,GE,C_14,Product C-14,beauty product,C_V53,Product C-14 - Beige - Powder,C-P14-CBe-SPo,68.44,"{""color"": ""Beige"", ""size"": ""Powder""}",,,C_L54,2,68.44,112.68,22.536,112.68,22.536,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-c00000000040,2025-10-22T15:45:27.944227+00:00,2025-10-22T15:45:27.944227+00:00,,beauty
