id,store_id,group_order_id,order_external_id,order_status,order_total_amount,order_currency,order_created_at,order_updated_at,customer_email,customer_phone_number,client_ip,shipping_first_name,shipping_last_name,shipping_address_1,shipping_address_2,shipping_city,shipping_state,shipping_postcode,shipping_country_code,product_external_id,product_title,product_description,product_vendor,product_type,variant_external_id,variant_title,variant_sku,variant_price,variant_attributes,variant_image_id,variant_image_src,line_item_external_id,line_item_quantity,line_item_unit_price,line_item_total_price,line_item_currency,line_item_subtotal,created_at,updated_at
881c1d08-a8d9-4194-abfb-36dc2d3d8338,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000800,B_O800,refunded,245.56,EUR,2025-10-14T10:26:32+00:00,2025-10-14T13:36:48+00:00,freddybender@example.com,,,Herr,Gisbert Dippel B.Eng.,Handeallee 989,,Uffenheim,,77901,GE,B_33,Product B-33,electronics product,Default Vendor,electronics,B_V47,Product B-33 - White - 128GB,B-P33-CWh-S12,16.4,"Color: White, Size: 128GB",,,B_L37,3,16.4,49.199999999999996,EUR,49.199999999999996,2025-10-22T15:28:26.050364+00:00,2025-10-22T15:28:26.050364+00:00
b4d5eb28-8feb-4162-bedd-f051130438a5,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000801,B_O801,completed,385.64,EUR,2025-08-31T16:25:38+00:00,2025-08-31T16:02:40+00:00,qkargl@example.net,,,Karl,Meindl-Baumann,Puntigamstr. 162,,Zeltweg,,3729,AU,B_32,Product B-32,electronics product,Default Vendor,electronics,B_V45,Product B-32 - Silver - 128GB,B-P32-CSi-S12,192.82,"Color: Silver, Size: 128GB",,,B_L1,2,192.82,385.64,EUR,385.64,2025-10-22T15:28:26.050364+00:00,2025-10-22T15:28:26.050364+00:00
2f201137-c6c9-4b52-839a-5a53a9f2e9fa,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000802,B_O802,completed,98.05,EUR,2027-05-23T06:12:58+00:00,2027-05-23T18:41:04+00:00,qkargl@example.net,,,Karl,Meindl-Baumann,Puntigamstr. 162,,Zeltweg,,3729,AU,B_9,Product B-9,electronics product,Default Vendor,electronics,B_V14,Product B-9 - Silver - 256GB,B-P9-CSi-S25,98.05,"Color: Silver, Size: 256GB",,,B_L2,1,98.05,98.05,EUR,98.05,2025-10-22T15:28:26.050364+00:00,2025-10-22T15:28:26.050364+00:00
9b51a492-4af5-404f-8640-580a4d6812df,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000803,B_O803,cancelled,138.37,EUR,2025-12-09T23:04:22+00:00,2025-12-09T06:44:42+00:00,qkargl@example.net,,,Karl,Meindl-Baumann,Puntigamstr. 162,,Zeltweg,,3729,AU,B_13,Product B-13,electronics product,Default Vendor,electronics,B_V19,Product B-13 - Black - 512GB,B-P13-CBl-S51,97.51,"Color: Black, Size: 512GB",,,B_L3,1,97.51,97.51,EUR,97.51,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
fad913e1-c0a5-4d3a-ac58-020d3a5ae26f,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000803,B_O803,cancelled,138.37,EUR,2025-12-09T10:52:15+00:00,2025-12-09T21:37:48+00:00,qkargl@example.net,,,Karl,Meindl-Baumann,Puntigamstr. 162,,Zeltweg,,3729,AU,B_2,Product B-2,electronics product,Default Vendor,electronics,B_V3,Product B-2 - White - 256GB,B-P2-CWh-S25,13.62,"Color: White, Size: 256GB",,,B_L4,3,13.62,40.86,EUR,40.86,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
8fe0b9f2-a15f-40b4-9273-ab25ae1ed117,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000804,B_O804,completed,53.74,EUR,2027-04-02T06:21:16+00:00,2027-04-02T19:10:10+00:00,tahirgasser@example.com,,,Marie,Hürlimann,Blaserstrasse 97,,Münchenstein,,5948,SW,B_8,Product B-8,electronics product,Default Vendor,electronics,B_V12,Product B-8 - Silver - 1TB,B-P8-CSi-S1T,53.74,"Color: Silver, Size: 1TB",,,B_L5,1,53.74,53.74,EUR,53.74,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
5b3d92a9-fbb6-41e6-9666-bfb5e906da3d,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000805,B_O805,completed,289.96,EUR,2026-07-21T22:27:06+00:00,2026-07-21T03:54:17+00:00,tahirgasser@example.com,,,Marie,Hürlimann,Blaserstrasse 97,,Münchenstein,,5948,SW,B_34,Product B-34,electronics product,Default Vendor,electronics,B_V48,Product B-34 - White - 128GB,B-P34-CWh-S12,144.98,"Color: White, Size: 128GB",,,B_L6,2,144.98,289.96,EUR,289.96,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
1f5587d1-ce0b-4e87-86ca-48c3959c78a9,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000806,B_O806,refunded,105.83,EUR,2026-01-28T15:57:21+00:00,2026-01-28T11:05:26+00:00,helgabosshard@example.net,,,Laure,Wenger,Hoferstrasse 42,,Meilen,,8095,SW,B_12,Product B-12,electronics product,Default Vendor,electronics,B_V18,Product B-12 - White - 1TB,B-P12-CWh-S1T,105.83,"Color: White, Size: 1TB",,,B_L7,1,105.83,105.83,EUR,105.83,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
e8073da6-2128-4c18-a790-89b6177991b8,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000807,B_O807,completed,578.46,EUR,2025-11-10T23:07:58+00:00,2025-11-10T11:54:54+00:00,helgabosshard@example.net,,,Laure,Wenger,Hoferstrasse 42,,Meilen,,8095,SW,B_32,Product B-32,electronics product,Default Vendor,electronics,B_V45,Product B-32 - Silver - 128GB,B-P32-CSi-S12,192.82,"Color: Silver, Size: 128GB",,,B_L8,3,192.82,578.46,EUR,578.46,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
552b1539-9f34-464e-b3ff-9be02c60c75d,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000808,B_O808,completed,23.44,EUR,2025-09-06T04:13:32+00:00,2025-09-06T03:26:16+00:00,louis19@example.net,,,Nicolas,Beck-Kaufmann,Schumacherstrasse 820,,Schaffhausen,,9079,SW,B_20,Product B-20,electronics product,Default Vendor,electronics,B_V30,Product B-20 - Black - 128GB,B-P20-CBl-S12,11.72,"Color: Black, Size: 128GB",,,B_L9,2,11.72,23.44,EUR,23.44,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
1dc8918d-491e-4e25-b4b3-4651e53fdab3,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000809,B_O809,completed,520.32,EUR,2026-05-30T22:09:51+00:00,2026-05-30T02:39:47+00:00,louis19@example.net,,,Nicolas,Beck-Kaufmann,Schumacherstrasse 820,,Schaffhausen,,9079,SW,B_21,Product B-21,electronics product,Default Vendor,electronics,B_V31,Product B-21 - Black - 1TB,B-P21-CBl-S1T,173.44,"Color: Black, Size: 1TB",,,B_L10,3,173.44,520.3199999999999,EUR,520.3199999999999,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
c108681d-d452-4bed-8818-198d771e7fa0,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000810,B_O810,refunded,165.35,EUR,2025-04-26T20:44:33+00:00,2025-04-26T04:39:27+00:00,isa82@example.org,,,Robin,Zach,Holzerstraße 5/9,,Neulengbach,,9892,AU,B_10,Product B-10,electronics product,Default Vendor,electronics,B_V15,Product B-10 - Silver - 512GB,B-P10-CSi-S51,83.31,"Color: Silver, Size: 512GB",,,B_L11,1,83.31,83.31,EUR,83.31,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
86e36723-cd12-4c68-9461-30aca5ea8e1d,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000810,B_O810,refunded,165.35,EUR,2025-04-26T21:29:47+00:00,2025-04-26T04:24:49+00:00,isa82@example.org,,,Robin,Zach,Holzerstraße 5/9,,Neulengbach,,9892,AU,B_31,Product B-31,electronics product,Default Vendor,electronics,B_V43,Product B-31 - White - 512GB,B-P31-CWh-S51,41.02,"Color: White, Size: 512GB",,,B_L12,2,41.02,82.04,EUR,82.04,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
12d3d568-6ae7-4285-ac1e-0e82130c98cf,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000811,B_O811,completed,593.03,EUR,2025-01-11T06:41:52+00:00,2025-01-11T07:48:56+00:00,isa82@example.org,,,Robin,Zach,Holzerstraße 5/9,,Neulengbach,,9892,AU,B_32,Product B-32,electronics product,Default Vendor,electronics,B_V45,Product B-32 - Silver - 128GB,B-P32-CSi-S12,192.82,"Color: Silver, Size: 128GB",,,B_L13,3,192.82,578.46,EUR,578.46,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
06ba9e2e-6491-4037-a33f-4e95e4240fbb,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000811,B_O811,completed,593.03,EUR,2025-01-11T23:32:49+00:00,2025-01-11T23:59:32+00:00,isa82@example.org,,,Robin,Zach,Holzerstraße 5/9,,Neulengbach,,9892,AU,B_2,Product B-2,electronics product,Default Vendor,electronics,B_V2,Product B-2 - White - 1TB,B-P2-CWh-S1T,14.57,"Color: White, Size: 1TB",,,B_L14,1,14.57,14.57,EUR,14.57,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
9f0c1683-9d0b-4d39-b6a4-bbece9f50407,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000812,B_O812,completed,274.5,EUR,2025-12-29T11:33:40+00:00,2025-12-29T05:14:35+00:00,jorisschwab@example.com,,,Ronald,Schürch-Pfister,Meisterstrasse 25,,Zofingen,,5958,SW,B_14,Product B-14,electronics product,Default Vendor,electronics,B_V21,Product B-14 - Silver - 512GB,B-P14-CSi-S51,137.25,"Color: Silver, Size: 512GB",,,B_L15,2,137.25,274.5,EUR,274.5,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
37a0674a-338e-440c-b366-f1ab99986eef,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000813,B_O813,completed,266.67,EUR,2026-05-12T01:30:48+00:00,2026-05-12T02:33:52+00:00,marinahofmann@example.com,,,Leonard,Forster-Bräuer,Eichingerplatz 0,,Braunau am Inn,,6437,AU,B_15,Product B-15,electronics product,Default Vendor,electronics,B_V23,Product B-15 - Black - 512GB,B-P15-CBl-S51,88.89,"Color: Black, Size: 512GB",,,B_L16,3,88.89,266.67,EUR,266.67,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
3d9fb8dd-4389-4d32-8c1d-11d26d216446,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000814,B_O814,completed,120.29,EUR,2024-03-10T09:57:54+00:00,2024-03-10T21:57:25+00:00,giesshellmuth@example.net,,,Jan-Peter,Steinberg,Paul-Gerhard-Gute-Ring 4/8,,Berlin,,44518,GE,B_4,Product B-4,electronics product,Default Vendor,electronics,B_V5,Product B-4 - White - 128GB,B-P4-CWh-S12,120.29,"Color: White, Size: 128GB",,,B_L17,1,120.29,120.29,EUR,120.29,2025-10-22T15:28:26.051365+00:00,2025-10-22T15:28:26.051365+00:00
8a590302-5b4b-434f-acc2-82fbdd5b824b,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000815,B_O815,refunded,385.08,EUR,2025-08-02T06:50:58+00:00,2025-08-02T20:29:21+00:00,giesshellmuth@example.net,,,Jan-Peter,Steinberg,Paul-Gerhard-Gute-Ring 4/8,,Berlin,,44518,GE,B_23,Product B-23,electronics product,Default Vendor,electronics,B_V33,Product B-23 - Black - 128GB,B-P23-CBl-S12,192.54,"Color: Black, Size: 128GB",,,B_L18,2,192.54,385.08,EUR,385.08,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
c16b8893-1bc5-4aad-bd7b-b8812527e444,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000816,B_O816,completed,102.55,EUR,2025-03-25T23:40:20+00:00,2025-03-25T16:11:20+00:00,lachmannnada@example.com,,,Roswita,Gertz,Hans-Theo-Kühnert-Ring 59,,Brilon,,12100,GE,B_25,Product B-25,electronics product,Default Vendor,electronics,B_V36,Product B-25 - White - 128GB,B-P25-CWh-S12,102.55,"Color: White, Size: 128GB",,,B_L19,1,102.55,102.55,EUR,102.55,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
f09e99a5-6189-4e44-905a-17936dac1e97,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000817,B_O817,completed,67.96,EUR,2026-03-23T09:51:21+00:00,2026-03-23T02:09:20+00:00,mariusz22@example.net,,,Liesa,Ditschlerin-Kallert,Jäntschweg 3/3,,Stadtroda,,28953,GE,B_20,Product B-20,electronics product,Default Vendor,electronics,B_V30,Product B-20 - Black - 128GB,B-P20-CBl-S12,11.72,"Color: Black, Size: 128GB",,,B_L20,3,11.72,35.160000000000004,EUR,35.160000000000004,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
da84d32f-684a-4534-8f08-df3008e7981e,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000817,B_O817,completed,67.96,EUR,2026-03-23T19:51:57+00:00,2026-03-23T10:18:23+00:00,mariusz22@example.net,,,Liesa,Ditschlerin-Kallert,Jäntschweg 3/3,,Stadtroda,,28953,GE,B_33,Product B-33,electronics product,Default Vendor,electronics,B_V47,Product B-33 - White - 128GB,B-P33-CWh-S12,16.4,"Color: White, Size: 128GB",,,B_L21,2,16.4,32.8,EUR,32.8,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
0d80becd-9bc7-4230-8509-09d23e7a56ee,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000818,B_O818,completed,84.46,EUR,2025-06-25T19:14:13+00:00,2025-06-25T05:39:26+00:00,zseip@example.org,,,Emine,Krause MBA.,Elenore-Kramer-Ring 2,,Uffenheim,,21697,GE,B_27,Product B-27,electronics product,Default Vendor,electronics,B_V38,Product B-27 - Black - 128GB,B-P27-CBl-S12,42.23,"Color: Black, Size: 128GB",,,B_L22,2,42.23,84.46,EUR,84.46,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
a7dc8b6c-ee83-4744-ae2c-079e891b676f,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000819,B_O819,completed,234.84,EUR,2027-01-24T05:27:47+00:00,2027-01-24T12:18:44+00:00,staudingerdora@example.com,,,Cornelius,Jöbstl,Lucie-Paier-Weg 1/5,,Bludenz,,6832,AU,B_10,Product B-10,electronics product,Default Vendor,electronics,B_V16,Product B-10 - White - 512GB,B-P10-CWh-S51,78.28,"Color: White, Size: 512GB",,,B_L23,3,78.28,234.84,EUR,234.84,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
3b99e9e9-d82e-4160-b635-1e1907df43bf,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000820,B_O820,refunded,12.18,EUR,2026-08-01T18:13:40+00:00,2026-08-01T02:13:54+00:00,ginettewalder@example.com,,,Julien,Fischer-Scheidegger,Gloorstrasse 68,,Baar,,4731,SW,B_20,Product B-20,electronics product,Default Vendor,electronics,B_V29,Product B-20 - Silver - 1TB,B-P20-CSi-S1T,12.18,"Color: Silver, Size: 1TB",,,B_L24,1,12.18,12.18,EUR,12.18,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
2ec5dfa4-9dae-4d40-92a7-91c85fae6262,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000821,B_O821,completed,192.36,EUR,2026-09-18T23:52:58+00:00,2026-09-18T04:19:14+00:00,ginettewalder@example.com,,,Julien,Fischer-Scheidegger,Gloorstrasse 68,,Baar,,4731,SW,B_25,Product B-25,electronics product,Default Vendor,electronics,B_V35,Product B-25 - Silver - 128GB,B-P25-CSi-S12,96.18,"Color: Silver, Size: 128GB",,,B_L25,2,96.18,192.36,EUR,192.36,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
7138fefe-a079-41bd-a3e1-270103261279,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000822,B_O822,completed,779.66,EUR,2026-05-07T16:24:13+00:00,2026-05-07T20:58:45+00:00,utzdussen-van@example.net,,,Heide,Striebitz,Schmidtkeallee 3/9,,Herford,,3691,GE,B_32,Product B-32,electronics product,Default Vendor,electronics,B_V45,Product B-32 - Silver - 128GB,B-P32-CSi-S12,192.82,"Color: Silver, Size: 128GB",,,B_L26,2,192.82,385.64,EUR,385.64,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
0ac92b85-d379-4b02-a26b-35380ba7367b,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000822,B_O822,completed,779.66,EUR,2026-05-07T20:07:57+00:00,2026-05-07T03:31:12+00:00,utzdussen-van@example.net,,,Heide,Striebitz,Schmidtkeallee 3/9,,Herford,,3691,GE,B_6,Product B-6,electronics product,Default Vendor,electronics,B_V9,Product B-6 - White - 512GB,B-P6-CWh-S51,197.01,"Color: White, Size: 512GB",,,B_L27,2,197.01,394.02,EUR,394.02,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
a81e125f-35d2-47c8-97b4-796778c89f95,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-b00000000823,B_O823,completed,197.01,EUR,2026-04-12T16:36:22+00:00,2026-04-12T03:17:39+00:00,utzdussen-van@example.net,,,Heide,Striebitz,Schmidtkeallee 3/9,,Herford,,3691,GE,B_6,Product B-6,electronics product,Default Vendor,electronics,B_V9,Product B-6 - White - 512GB,B-P6-CWh-S51,197.01,"Color: White, Size: 512GB",,,B_L28,1,197.01,197.01,EUR,197.01,2025-10-22T15:28:26.052538+00:00,2025-10-22T15:28:26.052538+00:00
95e563bb-67ab-48c2-98b0-a3a2439d635d,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000001,C_O1,completed,10.57,EUR,2026-02-10T06:16:35+00:00,2026-02-10T15:49:41+00:00,hannibruder@example.com,,,Vittorio,Wieloch,Mijo-Stiebitz-Platz 54,,Osterburg,,6762,GE,C_13,Product C-13,beauty product,Default Vendor,beauty,C_V46,Product C-13 - Caramel - Powder,C-P13-CCa-SPo,12.12,"Color: Caramel, Size: Powder",,,C_L1,1,12.12,0.0,EUR,0.0,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
d3de47e9-f41d-4a15-a028-047bb1c9945c,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000002,C_O2,completed,740.24,EUR,2027-07-15T04:00:22+00:00,2027-07-15T08:50:02+00:00,hannibruder@example.com,,,Vittorio,Wieloch,Mijo-Stiebitz-Platz 54,,Osterburg,,6762,GE,C_20,Product C-20,beauty product,Default Vendor,beauty,C_V77,Product C-20 - Caramel - Powder,C-P20-CCa-SPo,153.6,"Color: Caramel, Size: Powder",,,C_L2,3,153.6,451.96999999999997,EUR,451.96999999999997,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
815a1b90-3b98-4d21-a898-e2f6e8b7a076,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000002,C_O2,completed,740.24,EUR,2027-07-15T19:47:33+00:00,2027-07-15T23:14:58+00:00,hannibruder@example.com,,,Vittorio,Wieloch,Mijo-Stiebitz-Platz 54,,Osterburg,,6762,GE,C_29,Product C-29,beauty product,Default Vendor,beauty,C_V108,Product C-29 - Rosewood - Liquid,C-P29-CRo-SLi,113.04,"Color: Rosewood, Size: Liquid",,,C_L3,3,113.04,333.52,EUR,333.52,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
0a33d13e-1a65-42e6-b245-ae005d3bbce8,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000003,C_O3,completed,60.1,EUR,2026-12-10T09:59:24+00:00,2026-12-10T19:08:46+00:00,hannibruder@example.com,,,Vittorio,Wieloch,Mijo-Stiebitz-Platz 54,,Osterburg,,6762,GE,C_12,Product C-12,beauty product,Default Vendor,beauty,C_V40,Product C-12 - Rosewood - Liquid,C-P12-CRo-SLi,35.17,"Color: Rosewood, Size: Liquid",,,C_L4,2,35.17,55.78,EUR,55.78,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
e7e5eb45-0d9b-4e40-b57f-9521870616a4,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000004,C_O4,completed,34.51,EUR,2026-12-23T14:13:56+00:00,2026-12-23T09:30:51+00:00,hannibruder@example.com,,,Vittorio,Wieloch,Mijo-Stiebitz-Platz 54,,Osterburg,,6762,GE,C_12,Product C-12,beauty product,Default Vendor,beauty,C_V43,Product C-12 - Beige - Liquid,C-P12-CBe-SLi,37.37,"Color: Beige, Size: Liquid",,,C_L5,1,37.37,29.72,EUR,29.72,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
da5b62cf-b204-419c-b9a1-b5a919d7a464,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000005,C_O5,completed,104.4,EUR,2025-11-22T08:59:59+00:00,2025-11-22T07:59:58+00:00,waltermelina@example.net,,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_9,Product C-9,beauty product,Default Vendor,beauty,C_V30,Product C-9 - Ivory - Stick,C-P9-CIv-SSt,39.5,"Color: Ivory, Size: Stick",,,C_L6,2,39.5,69.59,EUR,69.59,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
d0ad6fea-8147-4675-a41f-517647b43d09,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000005,C_O5,completed,104.4,EUR,2025-11-22T19:52:11+00:00,2025-11-22T04:53:55+00:00,waltermelina@example.net,,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_9,Product C-9,beauty product,Default Vendor,beauty,C_V31,Product C-9 - Caramel - Powder,C-P9-CCa-SPo,38.31,"Color: Caramel, Size: Powder",,,C_L7,1,38.31,24.020000000000003,EUR,24.020000000000003,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
ed91d260-138e-4cb7-bae8-d07a10a5caef,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000006,C_O6,completed,91.83,EUR,2024-09-26T17:51:38+00:00,2024-09-26T13:45:15+00:00,waltermelina@example.net,,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_25,Product C-25,beauty product,Default Vendor,beauty,C_V91,Product C-25 - Rosewood - Powder,C-P25-CRo-SPo,51.65,"Color: Rosewood, Size: Powder",,,C_L8,2,51.65,92.2,EUR,92.2,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
489d7345-21a6-44cb-8029-564c8107fb7c,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000007,C_O7,completed,440.83,EUR,2024-12-28T16:49:55+00:00,2024-12-28T13:21:22+00:00,waltermelina@example.net,,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_14,Product C-14,beauty product,Default Vendor,beauty,C_V53,Product C-14 - Beige - Powder,C-P14-CBe-SPo,68.44,"Color: Beige, Size: Powder",,,C_L9,3,68.44,198.54,EUR,198.54,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
bfe2a34d-fd14-4725-83f4-3c6ba7d923fe,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000007,C_O7,completed,440.83,EUR,2024-12-28T04:53:00+00:00,2024-12-28T22:00:37+00:00,waltermelina@example.net,,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_4,Product C-4,beauty product,Default Vendor,beauty,C_V15,Product C-4 - Mocha - Powder,C-P4-CMo-SPo,133.3,"Color: Mocha, Size: Powder",,,C_L10,2,133.3,260.16,EUR,260.16,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
4fe98cb4-5ede-42e2-a3d9-fd4eb6fd8262,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000008,C_O8,completed,483.63,EUR,2025-12-08T00:03:42+00:00,2025-12-08T02:01:45+00:00,waltermelina@example.net,,,Piotr,Hartmann-Gasser,Kaiserstrasse 575,,Maur,,9079,SW,C_26,Product C-26,beauty product,Default Vendor,beauty,C_V94,Product C-26 - Mocha - Cream,C-P26-CMo-SCr,184.64,"Color: Mocha, Size: Cream",,,C_L11,3,184.64,541.2299999999999,EUR,541.2299999999999,2025-10-22T15:28:26.058449+00:00,2025-10-22T15:28:26.058449+00:00
623d9c3b-80a5-4712-8d52-20fdadb44be6,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000009,C_O9,completed,98.41,EUR,2024-09-22T13:33:48+00:00,2024-09-22T02:04:38+00:00,romy26@example.com,,,Ayten,Adolph,Sigrid-Neuschäfer-Gasse 843,,Malchin,,31882,GE,C_9,Product C-9,beauty product,Default Vendor,beauty,C_V31,Product C-9 - Caramel - Powder,C-P9-CCa-SPo,38.31,"Color: Caramel, Size: Powder",,,C_L12,3,38.31,100.56,EUR,100.56,2025-10-22T15:28:26.059450+00:00,2025-10-22T15:28:26.059450+00:00
e81e3e45-45f7-442a-89f8-68b91d598273,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000010,C_O10,refunded,304.88,EUR,2024-02-12T02:35:05+00:00,2024-02-12T13:35:31+00:00,romy26@example.com,,,Ayten,Adolph,Sigrid-Neuschäfer-Gasse 843,,Malchin,,31882,GE,C_13,Product C-13,beauty product,Default Vendor,beauty,C_V45,Product C-13 - Caramel - Liquid,C-P13-CCa-SLi,10.79,"Color: Caramel, Size: Liquid",,,C_L13,2,10.79,0.0,EUR,0.0,2025-10-22T15:28:26.059450+00:00,2025-10-22T15:28:26.059450+00:00
9f7066fd-bf65-4c29-879b-32de2366a059,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-c00000000010,C_O10,refunded,304.88,EUR,2024-02-12T02:03:23+00:00,2024-02-12T11:22:41+00:00,romy26@example.com,,,Ayten,Adolph,Sigrid-Neuschäfer-Gasse 843,,Malchin,,31882,GE,C_1,Product C-1,beauty product,Default Vendor,beauty,C_V1,Product C-1 - Ivory - Liquid,C-P1-CIv-SLi,84.61,"Color: Ivory, Size: Liquid",,,C_L14,2,84.61,144.91,EUR,144.91,2025-10-22T15:28:26.059450+00:00,2025-10-22T15:28:26.059450+00:00
